Principal MECID,Principal Name,Address 1,Address 2,City,State,Zip,Phone 1,Phone 2,Lobbyist MECID,Lobbyist Name
P182005,Siete LLC,4579 Laclede Ave Pmb #151,,St. Louis,MO,63108,(314) 402-2517,,L001189,"Farrell, James E"
P182005,Siete LLC,4579 Laclede Ave Pmb #151,,St. Louis,MO,63108,(314) 402-2517,,L003194,"Hubbard, Rodney R"
P182005,Siete LLC,4579 Laclede Ave Pmb #151,,St. Louis,MO,63108,(314) 402-2517,,L003850,"Durk-Farrell, Sherri"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L000299,"Gamble, William"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L000300,"Gamble, Cynthia"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L000580,"Schlemeier, Jorgen"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L000644,"Topp, Sarah"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L002845,"Jackson, David"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L003130,"Brooks, Jeffery"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L003747,"Gamble, Kathryn"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L004133,"Schlemeier, Sarah"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L190054,"Wilson, Olivia"
P182007,Signature Medical Group,"12639 Old Tesson Road, Suite 115",,St. Louis,MO,63128,(314) 849-4423,,L190149,"Gamble, John"
P182008,"Silver Dollar City, Inc.",399 Silver Dollar City Parkway,,Branson,MO,65616,(417) 338-8271,,L003258,"Zamkus, Jason Matthew"
P182009,Simmons Hanly Conroy,One Court Street,,Alton,IL,62002,(618) 259-2222,,L002135,"Scissors, Irl L."
P182011,"SirenGPS, Inc",9272 Olive,,St. Louis,MO,63132,(800) 570-3807,,L004284,"Slay, Francis G."
P192902,SITE Improvement Association,2071 Exchange Dr.,,St. Charles,MO,63303,(314) 966-2950,,L190053,"Davis, Christopher 'Chris' J"
P182509,Sixteen Thirty Fund,1201 Connecticut Avenue NW,Suite 300,Washington,DC,20036,(202) 971-1337,,L200322,"Segal, David"
P193206,"SLCC, LLC",4312 N. Williams Avenue,,Portland,OR,97217,(503) 384-2955,,L001295,"Workman, Tricia A"
P193206,"SLCC, LLC",4312 N. Williams Avenue,,Portland,OR,97217,(503) 384-2955,,L002849,"Gibbons, Michael R"
P182014,SMACNA St. Louis ,10405 Liberty Avenue ,,St. Louis,MO,63132,(314) 427-7117,,L003281,"Hefner, Gordon Raymond"
P203699,SMART,101 W. Industrial Road,,Fulton,MO,65251,(573) 694-9066,,L200317,"Troesser, Matt"
P182017,"Smithfield Foods, Inc.",200 Commerce Street,,Smithfield,VA,23430,(573) 761-4913,,L001867,"Patek, Jewell"
P192859,"SMJ Real Estate, Inc.",5114 Bristol Avenue,,Kansas City,MO,64129,(816) 861-3333,,L003693,"Grisamore, Jeff"
P182019,Soccer Village Properties LLC,210 W 19th Terrace Ste 200,,Kansas City,MO,64108,(816) 423-5600,,L003405,"Maxwell, Korb"
P182021,"Socket Telecommunications, Inc.",PO Box 1118,,Columbia,MO,65205-1118,(573) 289-8633,,L000543,"Rhoads, Mark J"
P182022,"Solstice Advisors, LLC",612 East Capitol Avenue,,Jefferson City,MO,65101,(573) 635-7570,,L000952,"McIntosh, Richard"
P182022,"Solstice Advisors, LLC",612 East Capitol Avenue,,Jefferson City,MO,65101,(573) 635-7570,,L001270,"Flotron, Francis 'Franc' E."
P182023,Soluble Systems,"11830 Canon Blvd, Ste A",,Newport News,VA,23606,(757) 877-8899,,L000186,"Carroll, Steven R"
P182025,"Sonny's Solid Waste Service, Inc.",451 Smith Avenue,,Sikeston,MO,63801,(573) 471-2869,,L000535,"Rackers, Thomas 'Tom' P"
P182025,"Sonny's Solid Waste Service, Inc.",451 Smith Avenue,,Sikeston,MO,63801,(573) 471-2869,,L002289,"AuBuchon, Richard Michael"
P182027,South Kansas City Chamber of Commerce,"406 E Bannister Rd, Suite F",,Kansas City,MO,64131,(816) 761-7660,,L003149,"Panettiere, Salvatore"
P182027,South Kansas City Chamber of Commerce,"406 E Bannister Rd, Suite F",,Kansas City,MO,64131,(816) 761-7660,,L004126,"LaFaver, Jeremy"
P182027,South Kansas City Chamber of Commerce,"406 E Bannister Rd, Suite F",,Kansas City,MO,64131,(816) 761-7660,,L200225,"Shankland, Emma Leigh"
P182029,Southeast Missouri State University,One University Plaza,,Cape Girardeau,MO,63701,(573) 651-2222,,L001867,"Patek, Jewell"
P182032,Southern Glazer's Wine and Spirits LLC,One Glazers Way,,St. Charles,MO,63301,(636) 925-8850,,L000294,"Gallagher, Harry"
P182032,Southern Glazer's Wine and Spirits LLC,One Glazers Way,,St. Charles,MO,63301,(636) 925-8850,,L000990,"Clarkston, Heath"
P182032,Southern Glazer's Wine and Spirits LLC,One Glazers Way,,St. Charles,MO,63301,(636) 925-8850,,L002852,"Nelson, Doug"
P182032,Southern Glazer's Wine and Spirits LLC,One Glazers Way,,St. Charles,MO,63301,(636) 925-8850,,L004015,"Pagano, Rob"
P182032,Southern Glazer's Wine and Spirits LLC,One Glazers Way,,St. Charles,MO,63301,(636) 925-8850,,L004148,"Schaefer, Kurt"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L000299,"Gamble, William"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L000300,"Gamble, Cynthia"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L000580,"Schlemeier, Jorgen"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L000644,"Topp, Sarah"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L002845,"Jackson, David"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L003130,"Brooks, Jeffery"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L003747,"Gamble, Kathryn"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L004133,"Schlemeier, Sarah"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L190054,"Wilson, Olivia"
P213751,Southern Jackson County Fire Protection District,101 Lotawana Drive,,Lake Lotawana,MO,64086,(816) 578-4211,,L190149,"Gamble, John"
P182033,"Southern Star Central Gas Pipeline, Inc.",4700 Highway 56,,Owensboro,KY,42301,(270) 852-4943,,L000294,"Gallagher, Harry"
P182033,"Southern Star Central Gas Pipeline, Inc.",4700 Highway 56,,Owensboro,KY,42301,(270) 852-4943,,L000599,"Shorr, David A."
P182033,"Southern Star Central Gas Pipeline, Inc.",4700 Highway 56,,Owensboro,KY,42301,(270) 852-4943,,L000990,"Clarkston, Heath"
P182033,"Southern Star Central Gas Pipeline, Inc.",4700 Highway 56,,Owensboro,KY,42301,(270) 852-4943,,L002852,"Nelson, Doug"
P182033,"Southern Star Central Gas Pipeline, Inc.",4700 Highway 56,,Owensboro,KY,42301,(270) 852-4943,,L004148,"Schaefer, Kurt"
P182035,"Southlaw, PC","13160 Foster, Suite 100",,Overland Park,KS,66213,(913) 663-7600,,L001739,"Klarich, David John"
P182035,"Southlaw, PC","13160 Foster, Suite 100",,Overland Park,KS,66213,(913) 663-7600,,L200223,"Klarich, Joshua 'Joshua' J"
P213780,Southpoint Church of Christ,101 W. Red Bridge Road,,Kansas City,MO,64114,(471) 655-0579,,L002394,"White , Michael 'Mike' T."
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000111,"Arnold, Charles Andy"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000193,"Chambers, Michael George"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000298,"Galloway, Doug"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000327,"Hemphill, Brent"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000523,"Penman, D. Scott"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L000721,"Haynes, Michael J"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L001274,"Boyd, Rodney"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L001535,"Grace, Brian"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L001739,"Klarich, David John"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L001971,"Romious, Madeline"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L002692,"Grant, Leroy"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L003229,"Casas, Kate"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L003414,"Green, Timothy Patrick"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L003770,"Pritchard, Charles Matthew"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L003812,"Castro, Jomo"
P182036,Southwestern Bell Telephone Company DBA AT&T Missouri and its Affiliates,1010 Pine St,Room 19W-E-01,St. Louis,MO,63101,(314) 244-9881,,L200223,"Klarich, Joshua 'Joshua' J"
P182037,Spark Therapeutics Inc,"28 Liberty Ship Way, Ste 2815",,Sausalito,CA,94965,(415) 903-2800,,L002920,"Knappen, Jeffrey"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L000299,"Gamble, William"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L000300,"Gamble, Cynthia"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L000580,"Schlemeier, Jorgen"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L000644,"Topp, Sarah"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L002845,"Jackson, David"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L003130,"Brooks, Jeffery"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L003747,"Gamble, Kathryn"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L004133,"Schlemeier, Sarah"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L190054,"Wilson, Olivia"
P182039,Special School District of St. Louis County,12110 Clayton Road,,St. Louis,MO,63131,(314) 989-7106,,L190149,"Gamble, John"
P182042,Spencer Development LLC,4166 Flora Place,,St. Louis,MO,63110,(212) 464-8486,,L003829,"Sweeney, David W"
P182043,Spencer Fane LLP,304 East High Street,,Jefferson City,MO,65101,(573) 634-8116,(573) 634-8115,L001418,"Bednar, Joseph Paul"
P182043,Spencer Fane LLP,304 East High Street,,Jefferson City,MO,65101,(573) 634-8116,(573) 634-8115,L001728,"Stiles, Kelli Denise"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L000111,"Arnold, Charles Andy"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001274,"Boyd, Rodney"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001535,"Grace, Brian"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001615,"Simmons, Kelvin"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001674,"Abernathy, David Paul"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001866,"Pleus, Larry John"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L001867,"Patek, Jewell"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L003229,"Casas, Kate"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L003414,"Green, Timothy Patrick"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L003811,"Wesley, Phillippe"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L190026,"Romines, Emily"
P182045,Spire Inc,700 Market Street,,St. Louis,MO,63101,(314) 342-0536,,L210364,"Arnold, Andrew"
P182046,SPM Coalition,"7700 Forsyth Blvd, Suite 1800",,St. Louis,MO,63105,(314) 621-5070,,L000323,"Hawk, Shanon M"
P182047,Sporting Dog Association of Missouri,3355 SW 376 Road,,El Dorado Springs,MO,64744,(417) 777-1027,,L000625,"Strange, Karen"
P182047,Sporting Dog Association of Missouri,3355 SW 376 Road,,El Dorado Springs,MO,64744,(417) 777-1027,,L001610,"Johnson, Debbie"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L000299,"Gamble, William"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L000300,"Gamble, Cynthia"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L000580,"Schlemeier, Jorgen"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L000644,"Topp, Sarah"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L002845,"Jackson, David"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L003130,"Brooks, Jeffery"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L003747,"Gamble, Kathryn"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L004133,"Schlemeier, Sarah"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L190054,"Wilson, Olivia"
P193334,Sportradar Solutions LLC,150 S 5th Street #400,,Minneapolis,MN,55402,(612) 361-4100,,L190149,"Gamble, John"
P182048,Sports Capital Holding LLC,1401 Clark Ave,,St. Louis,MO,63103,(314) 622-5400,,L001991,"King, Tracy"
P203360,"Spotz!, LLC",608 E. McCarty,,Jefferson City,MO,65101,(317) 997-2010,,L000422,"Madsen, LuAnn V"
P193167,Spring Branch Farms HOA,98 Clearwater Lane,,Troy,MO,63379,(314) 974-2715,,L003465,"Weber, K. Andrew 'Drew'"
P182049,"Spring Venture Group, LLC",2301 McGee Street,4th Floor,Kansas City,MO,64108,(816) 888-7900,,L003405,"Maxwell, Korb"
P182050,Springfield Area Chamber of Commerce,202 S John Q Hammons Parkway,,Springfield,MO,65801,(417) 862-5567,,L002043,"Howard, Sandy"
P182050,Springfield Area Chamber of Commerce,202 S John Q Hammons Parkway,,Springfield,MO,65801,(417) 862-5567,,L180012,"Denniston, Emily"
P182052,Springfield Convention & Visitors Bureau,"815 E. St. Louis Street, Suite 100",,Springfield,MO,65806,(417) 881-5300,,L000372,"Kimberlin, Tracy Kelly"
P182054,Springfield Plaza CID,2808 S Ingram Mill A100,,Springfield,MO,65804,(417) 887-8826,,L002448,"Stone, Doug"
P182054,Springfield Plaza CID,2808 S Ingram Mill A100,,Springfield,MO,65804,(417) 887-8826,,L002448,"Stone, Doug"
P182055,Springfield R-12 Public Schools,1359 E St. Louis St,,Springfield,MO,65802,(417) 523-0026,,L003694,"Jungmann, John Eric"
P182056,"Sprinkler Fitters Union, Local No. 268",1544 S 3rd St,,St. Louis,MO,63104,(314) 241-8023,,L001664,"Foley, James"
P182056,"Sprinkler Fitters Union, Local No. 268",1544 S 3rd St,,St. Louis,MO,63104,(314) 241-8023,,L003115,"Foley, Andrew"
P182056,"Sprinkler Fitters Union, Local No. 268",1544 S 3rd St,,St. Louis,MO,63104,(314) 241-8023,,L200246,"Wright, Coltin"
P193316,Square Inc,1455 Market St,600,San Francisco,CA,94103,(646) 248-1046,,L190185,"Scheinman, Jay S"
P182058,SRG Global,4111 E. 37th St.,,Wichita,KS,67720,(316) 828-8896,,L000599,"Shorr, David A."
P182058,SRG Global,4111 E. 37th St.,,Wichita,KS,67720,(316) 828-8896,,L000946,"Brown, Travis Howard"
P182058,SRG Global,4111 E. 37th St.,,Wichita,KS,67720,(316) 828-8896,,L001991,"King, Tracy"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L000309,"Gray, Rodney D"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L002444,"Hoover, Caroline"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L002692,"Grant, Leroy"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L003084,"Moore, Susan Henderson"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L004283,"Alferman, Justin Thomas"
P182061,SSM Health Care,10101 Woodfield Lane,,St. Louis,MO,63132,(314) 989-2340,,L190194,"Alexander, Cara"
P182063,St. Charles County,"100 N. Third Street, Suite 318",,St. Charles,MO,63301,(636) 949-7520,,L001295,"Workman, Tricia A"
P182063,St. Charles County,"100 N. Third Street, Suite 318",,St. Charles,MO,63301,(636) 949-7520,,L002849,"Gibbons, Michael R"
P182063,St. Charles County,"100 N. Third Street, Suite 318",,St. Charles,MO,63301,(636) 949-7520,,L003946,"Dempsey, Thomas D"
P203484,St. Charles County Ambulance District,4169 Old Mill Parkway,,St. Peters,MO,63376,(636) 344-7645,(636) 262-9600,L000128,"Bardgett, John E"
P203484,St. Charles County Ambulance District,4169 Old Mill Parkway,,St. Peters,MO,63376,(636) 344-7645,(636) 262-9600,L001566,"Leonard, Erika"
P203484,St. Charles County Ambulance District,4169 Old Mill Parkway,,St. Peters,MO,63376,(636) 344-7645,(636) 262-9600,L002808,"Habbas, Mark"
P203484,St. Charles County Ambulance District,4169 Old Mill Parkway,,St. Peters,MO,63376,(636) 344-7645,(636) 262-9600,L003105,"Roepe, Christopher 'Chris'"
P203484,St. Charles County Ambulance District,4169 Old Mill Parkway,,St. Peters,MO,63376,(636) 344-7645,(636) 262-9600,L003549,"Bardgett, Jacqueline"
P213781,"St. Charles Road Development, LLC",1123 Wilkes Blvd,Ste 200,Columbia,MO,65201,(573) 808-5533,,L002394,"White , Michael 'Mike' T."
P182071,St. Joseph Area Legislative Coalition,3003 Frederick Avenue,,St. Joseph,MO,64506,(816) 232-4461,,L000543,"Rhoads, Mark J"
P182071,St. Joseph Area Legislative Coalition,3003 Frederick Avenue,,St. Joseph,MO,64506,(816) 232-4461,,L001642,"Watson, Trent"
P182074,St. Louis - Kansas City Carpenters Regional Council,8955 E 38th Terr,Ste 100,Kansas City,MO,64129,(314) 644-4800,(816) 719-8461,L001678,"Giddens, Nancy Lane"
P182074,St. Louis - Kansas City Carpenters Regional Council,8955 E 38th Terr,Ste 100,Kansas City,MO,64129,(314) 644-4800,(816) 719-8461,L002394,"White , Michael 'Mike' T."
P182074,St. Louis - Kansas City Carpenters Regional Council,8955 E 38th Terr,Ste 100,Kansas City,MO,64129,(314) 644-4800,(816) 719-8461,L002837,"Cooper, Shannon"
P182074,St. Louis - Kansas City Carpenters Regional Council,8955 E 38th Terr,Ste 100,Kansas City,MO,64129,(314) 644-4800,(816) 719-8461,L003194,"Hubbard, Rodney R"
P182076,St. Louis Airport Authority,PO Box 10212,,St. Louis,MO,63145,(314) 426-8020,,L000993,"Brown, James 'Jim' P"
P182077,St. Louis Apartment Association,127777 Olive Blvd.,,St. Louis,MO,63141,(314) 205-8844,,L000378,"Kipping, Jeffrey Michael"
P182077,St. Louis Apartment Association,127777 Olive Blvd.,,St. Louis,MO,63141,(314) 205-8844,,L001341,"Blunt, Andrew 'Andy'"
P182077,St. Louis Apartment Association,127777 Olive Blvd.,,St. Louis,MO,63141,(314) 205-8844,,L001499,"Moody, Christopher 'Chris'"
P182077,St. Louis Apartment Association,127777 Olive Blvd.,,St. Louis,MO,63141,(314) 205-8844,,L001861,"Duwe, Daryl"
